2025-09-25 19:17:19 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: files | Context:{"callback_data": "files_1"}
2025-09-28 09:11:38 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: generate | Context:{"callback_data": "generate_new_token"}
2025-09-28 09:11:45 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: confirm | Context:{"callback_data": "confirm_new_token_admin"}
2025-09-28 09:11:49 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: view | Context:{"callback_data": "view_all_tokens"}
2025-09-28 09:11:52 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 09:11:56 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: generate | Context:{"callback_data": "generate_new_token"}
2025-09-28 09:11:58 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 09:12:01 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: deactivate | Context:{"callback_data": "deactivate_tokens"}
2025-09-28 09:12:03 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 09:12:09 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 09:12:13 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_stats"}
2025-09-28 09:12:17 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: detailed | Context:{"callback_data": "detailed_download_stats"}
2025-09-28 09:12:19 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 09:12:20 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 09:12:26 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: system | Context:{"callback_data": "system_settings"}
2025-09-28 09:12:32 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: speed | Context:{"callback_data": "speed_settings"}
2025-09-28 09:12:41 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: system | Context:{"callback_data": "system_settings"}
2025-09-28 09:12:45 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: user | Context:{"callback_data": "user_limits"}
2025-09-28 09:12:47 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 09:12:49 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 09:12:55 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 09:13:31 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_statistics"}
2025-09-28 09:13:33 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 09:13:34 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: advanced | Context:{"callback_data": "advanced_api_settings"}
2025-09-28 09:13:35 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 09:13:37 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 09:13:38 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 09:13:40 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_logs"}
2025-09-28 09:13:41 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 09:13:42 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 09:13:44 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 09:14:52 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: test | Context:{"callback_data": "test_api_connection"}
2025-09-28 09:15:38 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 09:15:43 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: system | Context:{"callback_data": "system_settings"}
2025-09-28 09:15:45 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 09:15:51 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 09:16:19 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: set | Context:{"callback_data": "set_token_expiry"}
2025-09-28 09:16:20 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 09:16:23 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 09:16:24 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 09:16:28 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: deactivate | Context:{"callback_data": "deactivate_tokens"}
2025-09-28 09:16:29 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 09:16:30 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 09:16:32 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 09:17:59 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 09:18:04 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_stats"}
2025-09-28 09:18:07 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: detailed | Context:{"callback_data": "detailed_download_stats"}
2025-09-28 09:18:09 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 09:18:11 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 09:18:12 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_stats"}
2025-09-28 09:18:14 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: stats | Context:{"callback_data": "stats_chart"}
2025-09-28 09:18:15 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 09:18:16 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 09:18:18 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_stats"}
2025-09-28 09:18:20 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: export | Context:{"callback_data": "export_stats_pdf"}
2025-09-28 09:18:22 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 09:18:25 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 09:18:29 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_stats"}
2025-09-28 09:19:23 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 09:19:30 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: view | Context:{"callback_data": "view_all_download_links"}
2025-09-28 09:19:34 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_link_info_H70qpRSWTwZ2"}
2025-09-28 09:19:37 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 09:19:40 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 09:19:41 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: files | Context:{"callback_data": "files_1"}
2025-09-28 09:19:43 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: file | Context:{"callback_data": "file_17"}
2025-09-28 09:19:44 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: file | Context:{"callback_data": "file_download_links_17"}
2025-09-28 09:19:47 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: view | Context:{"callback_data": "view_file_links_17"}
2025-09-28 09:20:03 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: deactivate | Context:{"callback_data": "deactivate_link_EPB2B9huYi90"}
2025-09-28 09:20:06 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: deactivate | Context:{"callback_data": "deactivate_link_EPB2B9huYi90"}
2025-09-28 09:20:08 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_link_stats_EPB2B9huYi90"}
2025-09-28 09:20:17 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 09:20:20 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: view | Context:{"callback_data": "view_all_download_links"}
2025-09-28 09:20:26 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_link_stats_QbCNxXgMpdVG"}
2025-09-28 09:20:28 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 09:20:29 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 09:29:05 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 09:29:07 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 09:29:16 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_statistics"}
2025-09-28 09:29:19 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 09:29:20 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: advanced | Context:{"callback_data": "advanced_api_settings"}
2025-09-28 09:29:33 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 09:29:35 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: test | Context:{"callback_data": "test_api_connection"}
2025-09-28 09:29:36 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 09:29:38 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 09:29:40 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_logs"}
2025-09-28 09:29:54 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 09:29:58 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 09:30:01 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 09:30:04 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: view | Context:{"callback_data": "view_all_tokens"}
2025-09-28 09:30:09 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 09:30:11 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: generate | Context:{"callback_data": "generate_new_token"}
2025-09-28 09:30:14 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: confirm | Context:{"callback_data": "confirm_new_token_admin"}
2025-09-28 09:30:18 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 09:30:21 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: set | Context:{"callback_data": "set_token_expiry"}
2025-09-28 09:30:25 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: set | Context:{"callback_data": "set_expiry_never"}
2025-09-28 09:30:26 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: set | Context:{"callback_data": "set_token_expiry"}
2025-09-28 09:30:28 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 09:30:38 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 09:30:40 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 09:32:20 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: test | Context:{"callback_data": "test_api_connection"}
2025-09-28 09:32:53 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 09:32:55 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 09:32:57 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_statistics"}
2025-09-28 09:44:30 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 09:44:34 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_statistics"}
2025-09-28 09:44:41 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 09:44:43 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: test | Context:{"callback_data": "test_api_connection"}
2025-09-28 10:24:48 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: cat | Context:{"callback_data": "cat_3"}
2025-09-28 10:24:52 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: category | Context:{"callback_data": "category_link_3"}
2025-09-28 10:24:55 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: create | Context:{"callback_data": "create_category_link_3"}
2025-09-28 10:25:07 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_all_category_cDxTBtzT"}
2025-09-28 10:25:11 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: stats | Context:{"callback_data": "stats_shared_cDxTBtzT"}
2025-09-28 10:25:20 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: browse | Context:{"callback_data": "browse_shared_category_cDxTBtzT"}
2025-09-28 10:25:22 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_shared_file_8_cDxTBtzT"}
2025-09-28 10:25:36 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: copy | Context:{"callback_data": "copy_shared_cDxTBtzT"}
2025-09-28 10:25:43 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: category | Context:{"callback_data": "category_link_1"}
2025-09-28 10:25:46 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: select | Context:{"callback_data": "select_files_1"}
2025-09-28 10:25:48 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: toggle | Context:{"callback_data": "toggle_file_17_1"}
2025-09-28 10:25:54 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: create | Context:{"callback_data": "create_collection_link_1"}
2025-09-28 10:26:07 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_all_collection_c46HjFDF"}
2025-09-28 10:26:10 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: browse | Context:{"callback_data": "browse_shared_collection_c46HjFDF"}
2025-09-28 10:26:12 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: back | Context:{"callback_data": "back_to_shared_c46HjFDF"}
2025-09-28 10:26:14 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: stats | Context:{"callback_data": "stats_shared_c46HjFDF"}
2025-09-28 10:26:20 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: browse | Context:{"callback_data": "browse_shared_collection_c46HjFDF"}
2025-09-28 10:26:22 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_shared_file_17_c46HjFDF"}
2025-09-28 10:26:25 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: back | Context:{"callback_data": "back_to_shared_c46HjFDF"}
2025-09-28 10:26:37 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: cat | Context:{"callback_data": "cat_3"}
2025-09-28 10:26:45 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: broadcast | Context:{"callback_data": "broadcast_menu"}
2025-09-28 10:26:48 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: broadcast | Context:{"callback_data": "broadcast_text"}
2025-09-28 10:27:17 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: cancel | Context:{"callback_data": "cancel_broadcast_text_599762196"}
2025-09-28 10:27:34 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: stats | Context:{"callback_data": "stats"}
2025-09-28 10:27:36 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: cat | Context:{"callback_data": "cat_1"}
2025-09-28 10:27:39 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 10:27:40 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 10:55:34 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 10:55:37 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 10:55:40 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_statistics"}
2025-09-28 10:55:43 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_charts"}
2025-09-28 10:55:45 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 10:55:47 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 10:55:49 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 10:55:51 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_statistics"}
2025-09-28 10:55:54 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_performance_settings"}
2025-09-28 10:55:55 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 10:55:57 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 10:55:58 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 10:55:59 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 10:56:00 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 10:56:03 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: advanced | Context:{"callback_data": "advanced_api_settings"}
2025-09-28 10:56:09 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: set | Context:{"callback_data": "set_log_level"}
2025-09-28 10:56:13 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: advanced | Context:{"callback_data": "advanced_api_settings"}
2025-09-28 10:56:16 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: set | Context:{"callback_data": "set_buffer_size"}
2025-09-28 10:56:17 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: advanced | Context:{"callback_data": "advanced_api_settings"}
2025-09-28 10:56:18 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: set | Context:{"callback_data": "set_api_retry"}
2025-09-28 10:56:22 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: advanced | Context:{"callback_data": "advanced_api_settings"}
2025-09-28 10:56:24 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: set | Context:{"callback_data": "set_api_retry"}
2025-09-28 10:56:26 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: retry | Context:{"callback_data": "retry_5"}
2025-09-28 10:56:28 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 10:56:29 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 10:56:31 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 10:56:34 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: test | Context:{"callback_data": "test_api_connection"}
2025-09-28 10:56:38 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_statistics"}
2025-09-28 10:56:45 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_performance_settings"}
2025-09-28 10:56:46 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 10:56:48 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 10:56:49 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 10:56:55 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_logs"}
2025-09-28 10:57:01 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 10:57:02 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: advanced | Context:{"callback_data": "advanced_api_settings"}
2025-09-28 10:57:06 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: set | Context:{"callback_data": "set_api_timeout"}
2025-09-28 10:57:09 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: timeout | Context:{"callback_data": "timeout_30"}
2025-09-28 10:57:11 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 10:57:13 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
